,userId,Buisness_id,Tokens,Labels,Ratings
5586,5586,0l_njS4wGMadAk1b4nZRUA,vegetable soup,B-FOOD,4
5587,5587,0l_njS4wGMadAk1b4nZRUA,chicken salad,B-FOOD,4
5588,5588,0l_njS4wGMadAk1b4nZRUA,Thai,B-FOOD,4
5589,5589,0l_njS4wGMadAk1b4nZRUA,chicken salad,B-FOOD,4
5590,5590,0l_njS4wGMadAk1b4nZRUA,tuna salad,B-FOOD,4
5591,5591,0l_njS4wGMadAk1b4nZRUA,chicken,B-FOOD,4
5592,5592,hS6KNGCQVTYUdLb2edt58g,dinner,B-FOOD,2
5593,5593,QWqKTWQ2OiDgo3dzNkpung,tofu soup,B-FOOD,5
5594,5594,QWqKTWQ2OiDgo3dzNkpung,Korean,B-FOOD,5
5595,5595,XV-jiJ6yb0LXlh4EyEWbqQ,cheese,B-FOOD,5
5596,5596,XV-jiJ6yb0LXlh4EyEWbqQ,toppings,B-FOOD,5
5597,5597,ADgeB1sfOGbzCR3LIi-4lg,shrimp,B-FOOD,4
5598,5598,ADgeB1sfOGbzCR3LIi-4lg,bread pudding,B-FOOD,4
5599,5599,g04aAvgol7IW8buqSbT4xA,eggs,B-FOOD,4
5600,5600,g04aAvgol7IW8buqSbT4xA,eggs,B-FOOD,4
5601,5601,g04aAvgol7IW8buqSbT4xA,Strawberry,B-FOOD,4
5602,5602,encfXG_jrG1M6gX1IqrHrw,artichoke,B-FOOD,4
5603,5603,pVHbXwsqLxNzAx9rdwy2EA,beef,B-FOOD,3
5604,5604,pVHbXwsqLxNzAx9rdwy2EA,fat,B-FOOD,3
5605,5605,pVHbXwsqLxNzAx9rdwy2EA,meat,B-FOOD,3
5606,5606,pVHbXwsqLxNzAx9rdwy2EA,beef,B-FOOD,3
5607,5607,L2pmVQMrpY-yZwZkZoRt5g,Food,B-FOOD,1
5608,5608,L2pmVQMrpY-yZwZkZoRt5g,sour cream,B-FOOD,1
5609,5609,L2pmVQMrpY-yZwZkZoRt5g,onion chips,B-FOOD,1
5610,5610,L2pmVQMrpY-yZwZkZoRt5g,BBQ,B-FOOD,1
5611,5611,L2pmVQMrpY-yZwZkZoRt5g,chips,B-FOOD,1
5612,5612,VOEN8f9WEysinBsLqbiVqg,appetizer,B-FOOD,1
5613,5613,VOEN8f9WEysinBsLqbiVqg,cheese ravioli,B-FOOD,1
5614,5614,VOEN8f9WEysinBsLqbiVqg,chicken parm,B-FOOD,1
5615,5615,VOEN8f9WEysinBsLqbiVqg,pasta,B-FOOD,1
5616,5616,V7TaLZ5EB94hqRIZ1_xjGQ,sushi,B-FOOD,5
5617,5617,V7TaLZ5EB94hqRIZ1_xjGQ,scallops,B-FOOD,5
5618,5618,-1MhPXk1FglglUAmuPLIGg,drink,B-FOOD,5
5619,5619,YbnJYHNp_fHbI-hcFg48vQ,drinks,B-FOOD,5
5620,5620,hn3Rg2JrhQoDJBEhrpuwWg,beers chips,B-FOOD,1
5621,5621,ThZyytdc_kj2uBYFiSao-A,grilled cheese,B-FOOD,1
5622,5622,ThZyytdc_kj2uBYFiSao-A,tomatoes,B-FOOD,1
5623,5623,ThZyytdc_kj2uBYFiSao-A,veggie,B-FOOD,1
5624,5624,ThZyytdc_kj2uBYFiSao-A,iced tea,B-FOOD,1
5625,5625,ThZyytdc_kj2uBYFiSao-A,onion,B-FOOD,1
5626,5626,ThZyytdc_kj2uBYFiSao-A,tomatoes,B-FOOD,1
5627,5627,ThZyytdc_kj2uBYFiSao-A,wheat,B-FOOD,1
5628,5628,ThZyytdc_kj2uBYFiSao-A,ketchup,B-FOOD,1
5629,5629,ThZyytdc_kj2uBYFiSao-A,mustard,B-FOOD,1
5630,5630,ThZyytdc_kj2uBYFiSao-A,tomato,B-FOOD,1
5631,5631,ThZyytdc_kj2uBYFiSao-A,mustard,B-FOOD,1
5632,5632,ThZyytdc_kj2uBYFiSao-A,ketchup,B-FOOD,1
5633,5633,Vya3P_x5uxupoLgsr4kyig,beer,B-FOOD,4
5634,5634,forbtWAsfRrLbumFA7cCZA,eggplant,B-FOOD,5
5635,5635,forbtWAsfRrLbumFA7cCZA,carrot,B-FOOD,5
5636,5636,forbtWAsfRrLbumFA7cCZA,cucumber,B-FOOD,5
5637,5637,I13c2-Yo7hn2BKwCI81HSQ,pizza sauce,B-FOOD,4
5638,5638,I13c2-Yo7hn2BKwCI81HSQ,whole,B-FOOD,4
5639,5639,I13c2-Yo7hn2BKwCI81HSQ,grain bread,B-FOOD,4
5640,5640,I13c2-Yo7hn2BKwCI81HSQ,tuna,B-FOOD,4
5641,5641,ROcx9FXq206zfI77MGo1Yw,salt,B-FOOD,3
5642,5642,ROcx9FXq206zfI77MGo1Yw,lemon,B-FOOD,3
5643,5643,ROcx9FXq206zfI77MGo1Yw,cauliflower pizza,B-FOOD,3
5644,5644,O6hY9yenifuRXrpc4TfgsQ,chicken,B-FOOD,2
5645,5645,O6hY9yenifuRXrpc4TfgsQ,sauce,B-FOOD,2
5646,5646,O6hY9yenifuRXrpc4TfgsQ,Mac,B-FOOD,2
5647,5647,O6hY9yenifuRXrpc4TfgsQ,cheese,B-FOOD,2
5648,5648,O6hY9yenifuRXrpc4TfgsQ,Mac,B-FOOD,2
5649,5649,O6hY9yenifuRXrpc4TfgsQ,cheese,B-FOOD,2
5650,5650,O6hY9yenifuRXrpc4TfgsQ,pizza,B-FOOD,2
5651,5651,TV81bpCQ6p6o4Hau5hk-zw,potato salad,B-FOOD,5
5652,5652,RVqj00jeAxTtopbgRSbsmQ,Caesar salad,B-FOOD,2
5653,5653,RVqj00jeAxTtopbgRSbsmQ,salad,B-FOOD,2
5654,5654,RVqj00jeAxTtopbgRSbsmQ,chicken,B-FOOD,2
5655,5655,JcP1z6eZBgTIcxWlyxSw0g,wine,B-FOOD,1
5656,5656,cHCRC7r9irhK0dIum1zeUw,Honey wines,B-FOOD,4
5657,5657,cHCRC7r9irhK0dIum1zeUw,mead,B-FOOD,4
5658,5658,cHCRC7r9irhK0dIum1zeUw,ciders,B-FOOD,4
5659,5659,cHCRC7r9irhK0dIum1zeUw,honey,B-FOOD,4
5660,5660,cHCRC7r9irhK0dIum1zeUw,artisan,B-FOOD,4
5661,5661,hYonVJe6xzVBHHT2FLo4zg,sex,B-FOOD,3
5662,5662,hYonVJe6xzVBHHT2FLo4zg,pizza shrimp,B-FOOD,3
5663,5663,lTlii3QHEVvsagPGsCtu9w,chili,B-FOOD,1
5664,5664,lTlii3QHEVvsagPGsCtu9w,mushrooms,B-FOOD,1
5665,5665,lTlii3QHEVvsagPGsCtu9w,pork,B-FOOD,1
5666,5666,lTlii3QHEVvsagPGsCtu9w,oil,B-FOOD,1
5667,5667,lTlii3QHEVvsagPGsCtu9w,seasoned,B-FOOD,1
5668,5668,lTlii3QHEVvsagPGsCtu9w,rice,B-FOOD,1
5669,5669,lTlii3QHEVvsagPGsCtu9w,sauce,B-FOOD,1
5670,5670,lTlii3QHEVvsagPGsCtu9w,soy sauce,B-FOOD,1
5671,5671,lTlii3QHEVvsagPGsCtu9w,noodles,B-FOOD,1
5672,5672,lTlii3QHEVvsagPGsCtu9w,noodles,B-FOOD,1
5673,5673,o05ngJ6BY1rztemFazViBw,salad,B-FOOD,5
5674,5674,o05ngJ6BY1rztemFazViBw,vegan,B-FOOD,5
5675,5675,1ol8rghO_5m0M5WFMv-C8Q,chicken,B-FOOD,4
5676,5676,741j8hEICpMzo1N4guth2g,spicy sauce,B-FOOD,1
5677,5677,SwBhaxfQPbyhsi0QHUAN0A,tea,B-FOOD,1
5678,5678,SwBhaxfQPbyhsi0QHUAN0A,tea,B-FOOD,1
5679,5679,ruMlpNEfJ2BgNhHFIpl4Og,vodka,B-FOOD,2
5680,5680,ruMlpNEfJ2BgNhHFIpl4Og,vodka,B-FOOD,2
5681,5681,euu_JA0YFf63f75uaVSyng,tuna poke,B-FOOD,5
5682,5682,euu_JA0YFf63f75uaVSyng,brussel sprouts,B-FOOD,5
5683,5683,euu_JA0YFf63f75uaVSyng,scallops,B-FOOD,5
5684,5684,qawLaB79bFiXEtFc5SEBkQ,bacon cheddar,B-FOOD,5
5685,5685,qawLaB79bFiXEtFc5SEBkQ,grilled cheese,B-FOOD,5
5686,5686,HCqmx4ENAZ76SAjoalj-MQ,wine dip,B-FOOD,5
5687,5687,vzG8THG9K2lDu-Ah6vFAVA,gluten,B-FOOD,4
5688,5688,vzG8THG9K2lDu-Ah6vFAVA,gluten,B-FOOD,4
5689,5689,zIUUlBoQOQqQLoi2ElcWAg,tequila drinks,B-FOOD,5
5690,5690,zIUUlBoQOQqQLoi2ElcWAg,salsa,B-FOOD,5
5691,5691,MMRRS6YhVRx_iN5-JhMRYg,kosher,B-FOOD,5
5692,5692,MMRRS6YhVRx_iN5-JhMRYg,vegetarian,B-FOOD,5
5693,5693,fsFZQ2ZbTutgUlnWPhTU6A,chicken,B-FOOD,3
5694,5694,fsFZQ2ZbTutgUlnWPhTU6A,shrimp,B-FOOD,3
5695,5695,fsFZQ2ZbTutgUlnWPhTU6A,shrimp sauce,B-FOOD,3
5696,5696,JUlsvVAvZvGHWFfkKm0nlg,turkey,B-FOOD,5
5697,5697,PI_edPRnfzjAvv23u8WzxA,chicken parmesan,B-FOOD,1
5698,5698,PI_edPRnfzjAvv23u8WzxA,chicken,B-FOOD,1
5699,5699,PI_edPRnfzjAvv23u8WzxA,garlic bread,B-FOOD,1
5700,5700,PI_edPRnfzjAvv23u8WzxA,veggies,B-FOOD,1
5701,5701,PI_edPRnfzjAvv23u8WzxA,chicken,B-FOOD,1
5702,5702,PI_edPRnfzjAvv23u8WzxA,pizza,B-FOOD,1
5703,5703,1LVMlrAQeqLgiwFu06kFfw,ginger beer,B-FOOD,3
5704,5704,D73evJ9PZKxO3E5TaThe3w,cherry,B-FOOD,1
5705,5705,D73evJ9PZKxO3E5TaThe3w,lettuce,B-FOOD,1
5706,5706,D73evJ9PZKxO3E5TaThe3w,peanut sauce,B-FOOD,1
5707,5707,D73evJ9PZKxO3E5TaThe3w,salad,B-FOOD,1
5708,5708,2J6x5uYTXbJzTHbQN1W6eA,coffee,B-FOOD,5
5709,5709,2J6x5uYTXbJzTHbQN1W6eA,iced coffee,B-FOOD,5
5710,5710,4_W5pstoN1166TGjjPOrMg,beer,B-FOOD,5
5711,5711,4_W5pstoN1166TGjjPOrMg,pork roll,B-FOOD,5
5712,5712,LnQRfj3pPz0369stRnwUWw,sushi,B-FOOD,4
5713,5713,JUlsvVAvZvGHWFfkKm0nlg,chips,B-FOOD,4
5714,5714,JUlsvVAvZvGHWFfkKm0nlg,bread pudding,B-FOOD,4
5715,5715,JUlsvVAvZvGHWFfkKm0nlg,chocolate,B-FOOD,4
5716,5716,JUlsvVAvZvGHWFfkKm0nlg,graham cracker,B-FOOD,4
5717,5717,JUlsvVAvZvGHWFfkKm0nlg,marshmallow ice,B-FOOD,4
5718,5718,JUlsvVAvZvGHWFfkKm0nlg,bread pudding,B-FOOD,4
5719,5719,JUlsvVAvZvGHWFfkKm0nlg,graham cracker,B-FOOD,4
5720,5720,JUlsvVAvZvGHWFfkKm0nlg,graham cracker,B-FOOD,4
5721,5721,JUlsvVAvZvGHWFfkKm0nlg,Fried chips,B-FOOD,4
5722,5722,T-uphPk44OFt6sR8F-0uHA,beer,B-FOOD,3
5723,5723,T-uphPk44OFt6sR8F-0uHA,beer,B-FOOD,3
5724,5724,T-uphPk44OFt6sR8F-0uHA,blue cheese,B-FOOD,3
5725,5725,T-uphPk44OFt6sR8F-0uHA,meat,B-FOOD,3
5726,5726,mcr1lAEdvGLMJhuPwI3I2A,alcoholic drinks,B-FOOD,5
5727,5727,mcr1lAEdvGLMJhuPwI3I2A,cilantro,B-FOOD,5
5728,5728,mcr1lAEdvGLMJhuPwI3I2A,sweet sauce,B-FOOD,5
5729,5729,mcr1lAEdvGLMJhuPwI3I2A,popcorn chicken,B-FOOD,5
5730,5730,mcr1lAEdvGLMJhuPwI3I2A,chicken,B-FOOD,5
5731,5731,mcr1lAEdvGLMJhuPwI3I2A,rice,B-FOOD,5
5732,5732,mcr1lAEdvGLMJhuPwI3I2A,potato salad,B-FOOD,5
5733,5733,mcr1lAEdvGLMJhuPwI3I2A,potato salad,B-FOOD,5
5734,5734,mcr1lAEdvGLMJhuPwI3I2A,macaroni salad,B-FOOD,5
5735,5735,mcr1lAEdvGLMJhuPwI3I2A,Food,B-FOOD,5
5736,5736,edO1Rej_-_I4vPSVYIZ5NQ,Pepper,B-FOOD,5
5737,5737,hRHhP3fhMy3LktPyQa3s_A,halibut,B-FOOD,2
5738,5738,hRHhP3fhMy3LktPyQa3s_A,swordfish,B-FOOD,2
5739,5739,-mq1DwgcLU96PQbmcv3jRQ,seafood,B-FOOD,3
5740,5740,ejEVU5o5F56e7XIO07xpcA,Fish,B-FOOD,3
5741,5741,ejEVU5o5F56e7XIO07xpcA,chips,B-FOOD,3
5742,5742,ejEVU5o5F56e7XIO07xpcA,egg,B-FOOD,3
5743,5743,ejEVU5o5F56e7XIO07xpcA,bacon,B-FOOD,3
5744,5744,ejEVU5o5F56e7XIO07xpcA,English cheddar,B-FOOD,3
5745,5745,ejEVU5o5F56e7XIO07xpcA,fishy,B-FOOD,3
5746,5746,ejEVU5o5F56e7XIO07xpcA,bourbon,B-FOOD,3
5747,5747,ejEVU5o5F56e7XIO07xpcA,drinks,B-FOOD,3
5748,5748,ejEVU5o5F56e7XIO07xpcA,drinks,B-FOOD,3
5749,5749,avcOkMsnFse9D-DpIimYkA,baked,B-FOOD,1
5750,5750,avcOkMsnFse9D-DpIimYkA,egg soup,B-FOOD,1
5751,5751,avcOkMsnFse9D-DpIimYkA,Sushi,B-FOOD,1
5752,5752,avcOkMsnFse9D-DpIimYkA,cucumber,B-FOOD,1
5753,5753,avcOkMsnFse9D-DpIimYkA,crab,B-FOOD,1
5754,5754,oqP1oQEycpp4J6u5YebRoQ,turkey,B-FOOD,5
5755,5755,8uF-bhJFgT4Tn6DTb27viA,donut,B-FOOD,5
5756,5756,8uF-bhJFgT4Tn6DTb27viA,donuts,B-FOOD,5
5757,5757,8uF-bhJFgT4Tn6DTb27viA,donut,B-FOOD,5
5758,5758,v72HalBu5fQIFTD-oqhSgQ,bacon scallops,B-FOOD,5
5759,5759,v72HalBu5fQIFTD-oqhSgQ,chophouse,B-FOOD,5
5760,5760,XwnkfMUiyH-OsJXbmbOK5g,instant soup,B-FOOD,1
5761,5761,nRKndeZLQ3eDL10UMwS2rQ,chocolate malt,B-FOOD,5
5762,5762,nRKndeZLQ3eDL10UMwS2rQ,chocolate,B-FOOD,5
5763,5763,nRKndeZLQ3eDL10UMwS2rQ,ice cream,B-FOOD,5
5764,5764,XMGjDIAFbu9VSmWDs-Ev5w,beer,B-FOOD,4
5765,5765,HjLYCBxJti8V-hsP_yVZ3w,spinach,B-FOOD,5
5766,5766,HjLYCBxJti8V-hsP_yVZ3w,chicken,B-FOOD,5
5767,5767,bp30i_ebNELo9UmyEqAUvw,meat,B-FOOD,4
5768,5768,bp30i_ebNELo9UmyEqAUvw,meat,B-FOOD,4
5769,5769,bp30i_ebNELo9UmyEqAUvw,ice cream,B-FOOD,4
5770,5770,tFpstYqxugKHzeyNUsuD_A,alcohol,B-FOOD,2
5771,5771,A21srfWbl97OWsCn2lK-0Q,veggie,B-FOOD,5
5772,5772,A21srfWbl97OWsCn2lK-0Q,green sauce,B-FOOD,5
5773,5773,A21srfWbl97OWsCn2lK-0Q,veggie,B-FOOD,5
5774,5774,A21srfWbl97OWsCn2lK-0Q,chicken,B-FOOD,5
5775,5775,A21srfWbl97OWsCn2lK-0Q,red sauce,B-FOOD,5
5776,5776,A21srfWbl97OWsCn2lK-0Q,refried beans,B-FOOD,5
5777,5777,A21srfWbl97OWsCn2lK-0Q,red sauce,B-FOOD,5
5778,5778,A21srfWbl97OWsCn2lK-0Q,sauce,B-FOOD,5
5779,5779,A21srfWbl97OWsCn2lK-0Q,cilantro jalapeo,B-FOOD,5
5780,5780,A21srfWbl97OWsCn2lK-0Q,cucumber,B-FOOD,5
5781,5781,lhsQkb5nhf-Kd5OvgB9MNg,sushi,B-FOOD,3
5782,5782,lhsQkb5nhf-Kd5OvgB9MNg,teriyaki,B-FOOD,3
5783,5783,OyHbS1sJ4CguExlWa-XWDg,fried shrimp,B-FOOD,4
5784,5784,OyHbS1sJ4CguExlWa-XWDg,stuffed mushrooms,B-FOOD,4
5785,5785,OyHbS1sJ4CguExlWa-XWDg,cheese sticks,B-FOOD,4
5786,5786,OyHbS1sJ4CguExlWa-XWDg,chicken fingers,B-FOOD,4
5787,5787,OyHbS1sJ4CguExlWa-XWDg,biscuits,B-FOOD,4
5788,5788,OyHbS1sJ4CguExlWa-XWDg,mushrooms Cappuccio,B-FOOD,4
5789,5789,NYJ1PTYcQhQ8aVJiBPgIQg,pork chops,B-FOOD,5
5790,5790,NYJ1PTYcQhQ8aVJiBPgIQg,pork,B-FOOD,5
5791,5791,LT4A5jVMURvH_DKdr7A91w,brisket,B-FOOD,3
5792,5792,LT4A5jVMURvH_DKdr7A91w,pulled,B-FOOD,3
5793,5793,LT4A5jVMURvH_DKdr7A91w,Mac,B-FOOD,3
5794,5794,LT4A5jVMURvH_DKdr7A91w,Cheese,B-FOOD,3
5795,5795,LT4A5jVMURvH_DKdr7A91w,mustard,B-FOOD,3
5796,5796,LT4A5jVMURvH_DKdr7A91w,meat,B-FOOD,3
5797,5797,ndRRvkUHQ1ruKBjdgP7kcQ,vegetarians,B-FOOD,4
5798,5798,ndRRvkUHQ1ruKBjdgP7kcQ,red,B-FOOD,4
5799,5799,ndRRvkUHQ1ruKBjdgP7kcQ,salad,B-FOOD,4
5800,5800,ndRRvkUHQ1ruKBjdgP7kcQ,corn chips,B-FOOD,4
5801,5801,ndRRvkUHQ1ruKBjdgP7kcQ,fruit salad,B-FOOD,4
5802,5802,ndRRvkUHQ1ruKBjdgP7kcQ,hot sauce,B-FOOD,4
5803,5803,ndRRvkUHQ1ruKBjdgP7kcQ,Salad,B-FOOD,4
5804,5804,ndRRvkUHQ1ruKBjdgP7kcQ,fruit,B-FOOD,4
5805,5805,ndRRvkUHQ1ruKBjdgP7kcQ,chips,B-FOOD,4
5806,5806,OHplb2m_dKPXY46mS0CqJQ,wine,B-FOOD,4
5807,5807,OHplb2m_dKPXY46mS0CqJQ,sauce,B-FOOD,4
5808,5808,OHplb2m_dKPXY46mS0CqJQ,crab meat,B-FOOD,4
5809,5809,OHplb2m_dKPXY46mS0CqJQ,mushrooms,B-FOOD,4
5810,5810,OHplb2m_dKPXY46mS0CqJQ,sliced potatoes,B-FOOD,4
5811,5811,OHplb2m_dKPXY46mS0CqJQ,green beans,B-FOOD,4
5812,5812,OHplb2m_dKPXY46mS0CqJQ,butternut,B-FOOD,4
5813,5813,8JEOmVGQffkr6xtn4vvplQ,salad,B-FOOD,5
5814,5814,8JEOmVGQffkr6xtn4vvplQ,yellow rice,B-FOOD,5
5815,5815,8JEOmVGQffkr6xtn4vvplQ,chicken,B-FOOD,5
5816,5816,8JEOmVGQffkr6xtn4vvplQ,beef,B-FOOD,5
5817,5817,8JEOmVGQffkr6xtn4vvplQ,Greek salad,B-FOOD,5
5818,5818,8JEOmVGQffkr6xtn4vvplQ,feta cheese,B-FOOD,5
5819,5819,8JEOmVGQffkr6xtn4vvplQ,feta cheese,B-FOOD,5
5820,5820,8JEOmVGQffkr6xtn4vvplQ,rice,B-FOOD,5
5821,5821,LTTRaIO-p4zjvXtw9zm1Wg,goat,B-FOOD,5
5822,5822,LTTRaIO-p4zjvXtw9zm1Wg,chicken,B-FOOD,5
5823,5823,LTTRaIO-p4zjvXtw9zm1Wg,rice,B-FOOD,5
5824,5824,cXSyVvOr9YRN9diDkaWs0Q,vegetarian sausage,B-FOOD,5
5825,5825,cXSyVvOr9YRN9diDkaWs0Q,egg biscuits,B-FOOD,5
5826,5826,ZiQiMlvgk19GrEEkN9kyRA,coffee,B-FOOD,2
5827,5827,ZiQiMlvgk19GrEEkN9kyRA,drink,B-FOOD,2
5828,5828,YGxpTJ3fcU96uSoL2kHRAA,darts,B-FOOD,4
5829,5829,Gw7UW0E2BguzL9suQnwDeg,Fish,B-FOOD,4
5830,5830,Gw7UW0E2BguzL9suQnwDeg,hickory,B-FOOD,4
5831,5831,Gw7UW0E2BguzL9suQnwDeg,smoked bacon,B-FOOD,4
5832,5832,Gw7UW0E2BguzL9suQnwDeg,cheddar,B-FOOD,4
5833,5833,Gw7UW0E2BguzL9suQnwDeg,bacon,B-FOOD,4
5834,5834,Gw7UW0E2BguzL9suQnwDeg,slaw,B-FOOD,4
5835,5835,Gw7UW0E2BguzL9suQnwDeg,sauce,B-FOOD,4
5836,5836,Gw7UW0E2BguzL9suQnwDeg,Avocado cheese,B-FOOD,4
5837,5837,Gw7UW0E2BguzL9suQnwDeg,jalapeo,B-FOOD,4
5838,5838,Gw7UW0E2BguzL9suQnwDeg,red onion,B-FOOD,4
5839,5839,Gw7UW0E2BguzL9suQnwDeg,sun,B-FOOD,4
5840,5840,Gw7UW0E2BguzL9suQnwDeg,dried tomatoes,B-FOOD,4
5841,5841,Gw7UW0E2BguzL9suQnwDeg,spicy sauce,B-FOOD,4
5842,5842,7mpYTDb24SywNMRn3yeakQ,biscuits,B-FOOD,5
5843,5843,7mpYTDb24SywNMRn3yeakQ,gravy,B-FOOD,5
5844,5844,54XgUhaR0kDqw8bgbAEAtg,cilantro,B-FOOD,2
5845,5845,4fQPIhCh2bUJBZcxQlLGFQ,Broccoli,B-FOOD,4
5846,5846,4fQPIhCh2bUJBZcxQlLGFQ,green beans,B-FOOD,4
5847,5847,4fQPIhCh2bUJBZcxQlLGFQ,veggies,B-FOOD,4
5848,5848,4fQPIhCh2bUJBZcxQlLGFQ,chicken broccoli,B-FOOD,4
5849,5849,4fQPIhCh2bUJBZcxQlLGFQ,fruit,B-FOOD,4
5850,5850,4fQPIhCh2bUJBZcxQlLGFQ,Food,B-FOOD,4
5851,5851,eFwFIh7olBwMHQ6ByoRH-Q,ice cream,B-FOOD,5
5852,5852,eFwFIh7olBwMHQ6ByoRH-Q,raspberry sherbet,B-FOOD,5
5853,5853,eFwFIh7olBwMHQ6ByoRH-Q,sherbet,B-FOOD,5
5854,5854,13UbOVDFdxloxaient5XWA,wineries,B-FOOD,5
5855,5855,HA-X-YkTt9K7c-fkhE-g4Q,Thai,B-FOOD,5
5856,5856,Sh5x88Ty9NGgMvLoIKxAiQ,deep,B-FOOD,4
5857,5857,Sh5x88Ty9NGgMvLoIKxAiQ,fried chicken,B-FOOD,4
5858,5858,nRKndeZLQ3eDL10UMwS2rQ,ice,B-FOOD,3
5859,5859,e9YiQo_CGJrnjJXBilAEWQ,liquor,B-FOOD,5
5860,5860,-HMt-jXxUNBIkO8IUOtE-g,ice cream,B-FOOD,5
5861,5861,-HMt-jXxUNBIkO8IUOtE-g,Starbucks coffee,B-FOOD,5
5862,5862,bSJczuohHVko33UT82hnfA,Pizza,B-FOOD,5
5863,5863,bSJczuohHVko33UT82hnfA,meat,B-FOOD,5
5864,5864,US2-dEVvnOdde7Syi18TTw,garlic fries,B-FOOD,3
5865,5865,vN6v8m4DO45Z4pp8yxxF_w,shrimp,B-FOOD,4
5866,5866,vN6v8m4DO45Z4pp8yxxF_w,grits,B-FOOD,4
5867,5867,eMiN8nm70jjKg8izikVWDA,fries,B-FOOD,2
5868,5868,Okp9reNh6b53JwtjTlQAdw,meat,B-FOOD,1
5869,5869,ju1qrGJ1mcc1sc2oRX7X5g,meat,B-FOOD,5
5870,5870,CjkxTRergWcYWb4SVW3gxw,Smoked,B-FOOD,4
5871,5871,dcpWZ6Yk_S0HqTlNBi8jiA,drinks,B-FOOD,4
5872,5872,CPPOKMjjE3-au0BWdbC95Q,salsa,B-FOOD,4
5873,5873,CPPOKMjjE3-au0BWdbC95Q,mayo,B-FOOD,4
5874,5874,CPPOKMjjE3-au0BWdbC95Q,onion,B-FOOD,4
5875,5875,o6jfwLREaGy1mwAEybjOkg,rice pudding,B-FOOD,5
5876,5876,CA5BOxKRDPGJgdUQ8OUOpw,wine,B-FOOD,5
5877,5877,CA5BOxKRDPGJgdUQ8OUOpw,pasta,B-FOOD,5
5878,5878,htO_nlxkEsYHzDrtbiUxew,coffee,B-FOOD,4
5879,5879,htO_nlxkEsYHzDrtbiUxew,coffee,B-FOOD,4
5880,5880,htO_nlxkEsYHzDrtbiUxew,black tea,B-FOOD,4
5881,5881,htO_nlxkEsYHzDrtbiUxew,tea,B-FOOD,4
5882,5882,htO_nlxkEsYHzDrtbiUxew,tea,B-FOOD,4
5883,5883,htO_nlxkEsYHzDrtbiUxew,tea,B-FOOD,4
5884,5884,htO_nlxkEsYHzDrtbiUxew,tea,B-FOOD,4
5885,5885,gfPDLZimZu1NtBIDbeXetg,rice,B-FOOD,1
5886,5886,Q-prSTdggNlxAEFV88BZOw,wines,B-FOOD,5
5887,5887,Q-prSTdggNlxAEFV88BZOw,beers,B-FOOD,5
5888,5888,Q-prSTdggNlxAEFV88BZOw,cheese,B-FOOD,5
5889,5889,Q-prSTdggNlxAEFV88BZOw,wines,B-FOOD,5
5890,5890,Q-prSTdggNlxAEFV88BZOw,beers,B-FOOD,5
5891,5891,5pCDh3Tq3WzQau79hfJbsA,pizza,B-FOOD,5
5892,5892,5pCDh3Tq3WzQau79hfJbsA,pizza Dr,B-FOOD,5
5893,5893,xtSxYDKUmbhRx93CXoG2cA,chicken,B-FOOD,5
5894,5894,xtSxYDKUmbhRx93CXoG2cA,sweet potatoes,B-FOOD,5
5895,5895,xtSxYDKUmbhRx93CXoG2cA,sweet potatoes,B-FOOD,5
5896,5896,CgjtA5DXxQBqWSvcC8zl6Q,coffee,B-FOOD,4
5897,5897,aiggx_mzALX3kZOGYTPdjg,Eggs,B-FOOD,3
5898,5898,aiggx_mzALX3kZOGYTPdjg,bacon,B-FOOD,3
5899,5899,aiggx_mzALX3kZOGYTPdjg,breads,B-FOOD,3
5900,5900,aiggx_mzALX3kZOGYTPdjg,coffee,B-FOOD,3
5901,5901,aiggx_mzALX3kZOGYTPdjg,breads,B-FOOD,3
5902,5902,aiggx_mzALX3kZOGYTPdjg,bagels,B-FOOD,3
5903,5903,bmz4siaejdjs4_yS_mYW4A,beers,B-FOOD,4
5904,5904,6FvC6w810uf6O7Ocd6Wpog,biscuits,B-FOOD,3
5905,5905,6FvC6w810uf6O7Ocd6Wpog,sausage,B-FOOD,3
5906,5906,6FvC6w810uf6O7Ocd6Wpog,Iced coffee,B-FOOD,3
5907,5907,6FvC6w810uf6O7Ocd6Wpog,black coffee,B-FOOD,3
5908,5908,6FvC6w810uf6O7Ocd6Wpog,ice,B-FOOD,3
5909,5909,6FvC6w810uf6O7Ocd6Wpog,Food,B-FOOD,3
5910,5910,2jvmqojTdrdj3YboXzKRcw,cornbread,B-FOOD,4
5911,5911,2jvmqojTdrdj3YboXzKRcw,pork,B-FOOD,4
5912,5912,2jvmqojTdrdj3YboXzKRcw,potato salad,B-FOOD,4
5913,5913,2jvmqojTdrdj3YboXzKRcw,potato,B-FOOD,4
5914,5914,2jvmqojTdrdj3YboXzKRcw,milk,B-FOOD,4
5915,5915,2jvmqojTdrdj3YboXzKRcw,butter,B-FOOD,4
5916,5916,2jvmqojTdrdj3YboXzKRcw,mac,B-FOOD,4
5917,5917,2jvmqojTdrdj3YboXzKRcw,cheese,B-FOOD,4
5918,5918,2jvmqojTdrdj3YboXzKRcw,mac,B-FOOD,4
5919,5919,2jvmqojTdrdj3YboXzKRcw,cheese,B-FOOD,4
5920,5920,2jvmqojTdrdj3YboXzKRcw,ranch fries,B-FOOD,4
